participante_id,timestamp_inicio,timestamp_respuesta,timestamp_fin,edad,genero,estudios,audicion,castellano,audio_index,audio_filename,mensaje,ruido,nivel,molestia,ref_52,ref_56,ref_60,ref_64,ref_68,fuentes,afectiva_agradable,afectiva_caotico,afectiva_estimulante,afectiva_sinactividad,afectiva_calmado,afectiva_molesto,afectiva_conactividad,afectiva_monotono
11,2026-06-18T08:16:31.191Z,2026-06-18T08:29:01.140Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,2,0,0,0,0,1,trafico;humano,1,2,1,1,2,2,2,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:29:44.310Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,3,0,0,0,0,1,humano,1,2,1,1,2,2,3,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:30:16.825Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,2,0,0,0,0,1,humano,1,2,1,1,2,2,2,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:30:49.251Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,4,0,0,0,0,1,humano,1,3,1,1,1,3,3,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:31:24.461Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,1,0,0,0,0,1,humano;natural,2,1,2,1,2,1,2,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:32:06.827Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,3,0,0,0,0,1,humano;natural,2,1,2,1,2,2,2,1
11,2026-06-18T08:16:31.191Z,2026-06-18T08:32:39.883Z,2026-06-18T08:32:39.883Z,55-65,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,4,0,0,0,0,1,humano,1,3,1,1,1,3,3,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:47:13.739Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,4,0,0,0,1,2,trafico;humano,2,4,3,1,2,3,4,3
12,2026-06-18T08:44:07.310Z,2026-06-18T08:48:14.858Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,5,0,0,0,1,2,trafico;humano,2,4,4,1,1,3,4,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:49:04.904Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,5,0,0,0,1,2,trafico;humano,1,4,3,1,1,3,4,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:49:43.659Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,7,0,0,0,1,2,humano,1,5,3,1,1,4,5,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:50:17.142Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,6,0,0,0,1,2,humano,1,4,3,1,1,4,4,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:50:43.269Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,9,0,0,0,1,2,humano,1,5,3,1,1,5,5,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:51:38.094Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,4,0,0,0,1,2,humano;natural,2,3,3,2,2,2,4,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:52:07.788Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,3,0,0,0,1,2,humano;natural,2,3,3,2,2,3,3,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:52:47.921Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,6,0,0,0,1,2,trafico;humano;natural,2,4,3,1,1,3,4,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:53:41.940Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,3,0,0,0,1,2,trafico;humano,2,2,3,2,1,2,3,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:54:13.567Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,2,0,0,0,1,2,trafico;humano,2,2,2,2,2,2,2,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:54:38.476Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,5,0,0,0,1,2,trafico;humano,1,3,2,3,1,3,4,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:55:12.659Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,9,0,0,0,1,2,trafico;humano,1,4,3,1,1,4,5,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:55:47.432Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,6,0,0,0,1,2,humano,1,3,3,1,1,4,4,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:56:06.009Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,10,0,0,0,1,2,humano,1,5,1,1,1,5,5,1
12,2026-06-18T08:44:07.310Z,2026-06-18T08:56:48.095Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,2,0,0,0,1,2,humano,2,3,2,2,1,2,2,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:57:18.730Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,2,0,0,0,1,2,humano;natural,2,2,2,1,2,2,2,2
12,2026-06-18T08:44:07.310Z,2026-06-18T08:58:06.712Z,2026-06-18T08:58:06.713Z,18-25,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,5,0,0,0,1,2,trafico;humano;natural,2,4,2,1,1,3,4,1
13,2026-06-18T09:05:36.042Z,2026-06-18T09:11:06.256Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,3,0,0,1,2,2,trafico;humano,2,3,1,3,2,2,4,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:12:56.178Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,3,0,0,1,2,2,trafico;humano,2,1,1,3,2,3,3,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:13:51.530Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,3,0,0,1,2,2,trafico;humano,1,2,1,3,2,2,3,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:15:10.136Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,4,0,0,1,2,2,humano,2,2,1,3,2,3,3,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:16:19.687Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,3,0,0,1,2,2,humano,1,2,1,3,2,3,3,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:17:00.213Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,4,0,0,1,2,2,humano,2,2,1,3,2,2,3,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:18:07.477Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,2,0,0,1,2,2,natural,1,1,1,3,2,1,2,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:18:55.189Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,2,0,0,1,2,2,natural,1,2,1,3,2,2,3,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:19:44.408Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,3,0,0,1,2,2,natural,1,2,1,3,3,2,3,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:20:26.597Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,2,0,0,1,2,2,trafico,1,1,1,2,1,1,2,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:21:02.813Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,2,0,0,1,2,2,trafico,1,1,1,2,1,2,2,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:21:36.359Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,3,0,0,1,2,2,trafico,1,1,1,3,2,2,3,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:22:12.066Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,4,0,0,1,2,2,humano,1,2,1,3,2,3,3,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:22:47.419Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,3,0,0,1,2,2,humano,1,2,1,2,1,2,3,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:23:33.103Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,6,0,0,1,2,2,humano,1,4,1,4,1,4,4,4
13,2026-06-18T09:05:36.042Z,2026-06-18T09:24:14.549Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,3,0,0,1,2,2,natural,2,1,1,1,1,2,2,2
13,2026-06-18T09:05:36.042Z,2026-06-18T09:24:50.237Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,2,0,0,1,2,2,natural,1,1,1,2,1,2,2,3
13,2026-06-18T09:05:36.042Z,2026-06-18T09:25:57.092Z,2026-06-18T09:25:57.092Z,45-55,Femenino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,4,0,0,1,2,2,natural,1,2,1,3,1,2,3,2
14,2026-06-18T10:03:50.342Z,2026-06-18T10:07:25.206Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,0,0,0,1,1,2,humano,1,1,1,5,3,1,1,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:08:13.227Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,0,0,0,1,1,2,humano,1,1,1,5,3,1,1,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:10:56.604Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,1,0,0,1,1,2,trafico;humano,1,2,1,4,3,2,2,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:12:00.111Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,2,0,0,1,1,2,humano,1,2,1,2,3,2,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:13:04.910Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,2,0,0,1,1,2,humano,1,2,1,2,3,2,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:14:33.689Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,7,0,0,1,1,2,humano,1,4,1,1,3,4,5,4
14,2026-06-18T10:03:50.342Z,2026-06-18T10:16:43.561Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,2,0,0,1,1,2,humano;natural,2,3,1,2,3,3,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:17:11.536Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,2,0,0,1,1,2,humano;natural,2,3,1,2,3,3,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:18:27.952Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,4,0,0,1,1,2,humano;natural,1,4,1,1,3,4,5,2
14,2026-06-18T10:03:50.342Z,2026-06-18T10:19:34.997Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,0,0,0,1,1,2,humano,1,1,1,5,3,1,1,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:20:08.806Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,0,0,0,1,1,2,humano,1,1,1,5,3,1,1,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:21:06.738Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,1,0,0,1,1,2,humano,1,2,1,4,3,1,2,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:21:57.989Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,3,0,0,1,1,2,humano,1,2,1,2,3,2,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:22:29.571Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,3,0,0,1,1,2,humano,1,2,1,2,3,2,4,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:23:14.628Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,9,0,0,1,1,2,humano,1,5,1,1,3,5,5,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:24:14.318Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,2,0,0,1,1,2,humano;natural,2,1,1,4,3,1,2,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:25:00.945Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,2,0,0,1,1,2,humano;natural,2,1,1,4,3,1,2,3
14,2026-06-18T10:03:50.342Z,2026-06-18T10:25:49.521Z,2026-06-18T10:25:49.521Z,18-25,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,4,0,0,1,1,2,humano;natural,2,2,1,3,3,2,3,3
15,2026-06-18T10:27:21.541Z,2026-06-18T10:29:42.777Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,4,0,0,1,2,4,humano,1,1,3,1,4,4,1,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:30:29.579Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,5,0,0,1,2,4,trafico;humano,1,1,4,1,4,4,3,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:31:08.829Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,6,0,0,1,2,4,trafico;humano,1,1,5,3,2,4,4,4
15,2026-06-18T10:27:21.541Z,2026-06-18T10:31:41.622Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,8,0,0,1,2,4,trafico;humano,1,5,5,1,1,5,4,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:32:27.732Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,7,0,0,1,2,4,trafico;humano,1,4,3,1,2,4,4,3
15,2026-06-18T10:27:21.541Z,2026-06-18T10:33:06.141Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,10,0,0,1,2,4,humano,1,5,4,1,1,5,5,4
15,2026-06-18T10:27:21.541Z,2026-06-18T10:33:59.528Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,5,0,0,1,2,4,humano;natural,3,1,4,1,3,2,4,2
15,2026-06-18T10:27:21.541Z,2026-06-18T10:35:04.320Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,4,0,0,1,2,4,humano;natural,4,1,4,1,4,2,5,2
15,2026-06-18T10:27:21.541Z,2026-06-18T10:35:44.966Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,8,0,0,1,2,4,trafico;humano;natural,2,4,3,1,2,4,4,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:36:54.134Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,6,0,0,1,2,4,trafico;humano,3,1,2,1,4,3,3,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:37:48.649Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,4,0,0,1,2,4,trafico;humano,3,1,5,2,5,2,4,2
15,2026-06-18T10:27:21.541Z,2026-06-18T10:38:27.340Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,7,0,0,1,2,4,trafico;humano,2,2,3,1,3,3,4,2
15,2026-06-18T10:27:21.541Z,2026-06-18T10:39:04.642Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,8,0,0,1,2,4,humano,1,5,3,1,1,5,5,5
15,2026-06-18T10:27:21.541Z,2026-06-18T10:40:04.947Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,5,0,0,1,2,4,humano,3,2,2,4,4,2,2,4
15,2026-06-18T10:27:21.541Z,2026-06-18T10:40:29.328Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,10,0,0,1,2,4,humano,1,5,5,1,1,5,5,4
15,2026-06-18T10:27:21.541Z,2026-06-18T10:41:04.194Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,7,0,0,1,2,4,humano;natural,2,1,4,1,4,4,4,1
15,2026-06-18T10:27:21.541Z,2026-06-18T10:41:37.030Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,3,0,0,1,2,4,humano;natural,5,1,4,1,5,1,4,2
15,2026-06-18T10:27:21.541Z,2026-06-18T10:42:26.248Z,2026-06-18T10:42:26.248Z,18-25,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,6,0,0,1,2,4,trafico;humano;natural,2,3,1,1,4,4,5,2
16,2026-06-23T05:46:50.451Z,2026-06-23T05:52:11.315Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,1,0,0,1,1,2,humano,4,1,4,5,2,1,1,3
16,2026-06-23T05:46:50.451Z,2026-06-23T05:54:09.587Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,1,0,0,1,1,2,humano,4,1,3,3,2,1,3,4
16,2026-06-23T05:46:50.451Z,2026-06-23T05:55:46.884Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,2,0,0,1,1,2,trafico;humano,3,1,2,3,3,2,3,3
16,2026-06-23T05:46:50.451Z,2026-06-23T05:57:30.411Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,4,0,0,1,1,2,humano,3,2,2,3,2,2,3,3
16,2026-06-23T05:46:50.451Z,2026-06-23T05:58:51.810Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,4,0,0,1,1,2,humano,2,1,2,3,2,3,4,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:00:10.577Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,9,0,0,1,1,2,trafico;humano,2,2,2,2,2,2,2,1
16,2026-06-23T05:46:50.451Z,2026-06-23T06:01:33.447Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,2,0,0,1,1,2,humano;natural,4,1,4,4,4,1,2,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:02:49.687Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,1,0,0,1,1,2,humano;natural,5,1,4,2,4,1,3,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:03:55.874Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,4,0,0,1,1,2,humano;natural,2,2,2,3,2,3,3,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:04:52.491Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,0,0,0,1,1,2,humano,5,1,4,4,4,1,2,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:05:49.283Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,1,0,0,1,1,2,humano,4,1,4,3,4,1,3,3
16,2026-06-23T05:46:50.451Z,2026-06-23T06:06:37.602Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,5,0,0,1,1,2,trafico;humano,3,1,3,3,2,3,3,3
16,2026-06-23T05:46:50.451Z,2026-06-23T06:07:36.860Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,8,0,0,1,1,2,trafico;humano,2,3,2,3,2,4,3,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:08:33.008Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,5,0,0,1,1,2,trafico;humano,3,3,3,3,4,4,3,2
16,2026-06-23T05:46:50.451Z,2026-06-23T06:09:33.792Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,10,0,0,1,1,2,trafico;humano,1,4,1,3,1,1,4,1
16,2026-06-23T05:46:50.451Z,2026-06-23T06:10:24.157Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,3,0,0,1,1,2,humano;natural,4,1,4,3,4,1,3,4
16,2026-06-23T05:46:50.451Z,2026-06-23T06:11:22.737Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,1,0,0,1,1,2,humano;natural,5,1,4,3,4,1,3,4
